,GENDER,AGE_GROUP,CT_PY_CYCLE_CD,CT_PY_PD,mean_AMT,GBN_CD_1,GBN_CD_2,GBN_CD_3,GBN_CD_4,보험계약건수,해지율,만기율,청구건수,계약유지율,코사인군집
303,1,7,2,10,20.0,1,1,1,1,8.0,0.25,0.25,6.0,100.0,2
304,2,4,2,10,20.0,0,1,0,0,10.0,0.3,0.0,1.0,100.0,2
305,1,5,2,20,19.0,1,1,0,0,2.0,0.0,0.0,2.0,100.0,2
306,2,4,2,15,14.0,1,0,0,0,4.0,0.5,0.0,2.0,61.66666666666667,2
307,1,6,2,30,32.0,1,1,1,1,11.0,0.0,0.0,1.0,100.0,0
308,1,7,2,5,27.0,1,0,0,0,6.0,0.67,0.0,1.0,100.0,2
309,1,3,2,20,22.0,1,0,1,1,8.0,0.5,0.0,1.0,100.0,2
310,2,5,2,20,85.0,1,1,1,1,3.0,0.67,0.0,0.0,11.666666666666666,3
311,2,4,2,20,54.0,1,1,1,1,9.0,0.11,0.44,0.0,100.0,0
312,2,5,2,20,11.0,1,0,1,0,4.0,0.0,0.5,0.0,100.0,2
313,2,6,2,20,170.0,1,1,1,1,5.0,0.4,0.0,2.0,100.0,1
314,2,5,2,10,33.0,1,1,1,1,12.0,0.08,0.17,3.0,8.333333333333332,1
315,1,2,1,0,410.0,1,1,1,1,5.0,0.4,0.0,1.0,100.0,3
316,1,6,2,20,39.5,1,1,1,1,5.0,0.4,0.2,5.0,100.0,0
317,1,3,2,20,31.0,1,1,1,1,10.0,0.3,0.0,0.0,100.0,0
318,1,2,1,0,2.0,1,0,0,1,5.0,0.0,0.4,2.0,100.0,2
319,1,2,2,10,37.0,0,0,1,1,3.0,0.0,0.0,1.0,100.0,0
320,2,6,2,20,72.0,1,1,0,0,5.0,0.6,0.0,1.0,100.0,0
321,1,3,1,0,52.0,1,0,0,0,3.0,0.0,0.33,0.0,100.0,0
322,2,3,2,20,34.0,1,1,1,0,3.0,0.67,0.0,0.0,100.0,0
323,2,2,2,20,55.0,1,1,1,1,13.0,0.23,0.08,5.0,100.0,0
324,1,3,2,15,600.0,1,0,0,0,24.0,0.12,0.08,0.0,43.333333333333336,3
325,2,5,2,58,97.5,1,1,1,1,5.0,0.4,0.4,0.0,100.0,4
326,2,4,2,2,2500.5,1,0,0,0,12.0,0.0,0.25,0.0,100.0,3
327,2,3,2,20,22.0,1,1,0,0,13.0,0.0,0.08,0.0,100.0,2
328,2,5,2,10,200.0,1,1,1,1,3.0,0.0,0.0,0.0,100.0,1
329,2,5,2,20,25.0,1,1,1,1,5.0,0.4,0.0,1.0,100.0,2
330,2,1,2,30,160.0,1,1,1,1,14.0,0.71,0.0,0.0,5.277777777777778,3
331,1,7,2,10,46.5,1,1,1,0,4.0,0.0,0.0,0.0,100.0,0
332,1,2,2,25,30.0,1,0,1,1,11.0,0.36,0.0,2.0,100.0,0
333,2,3,2,73,60.0,1,1,1,1,11.0,0.09,0.0,0.0,100.0,0
334,2,6,2,10,66.5,1,1,1,0,2.0,0.5,0.0,0.0,100.0,0
335,2,4,2,25,60.0,1,0,0,0,5.0,0.4,0.2,1.0,24.333333333333336,1
336,1,3,2,20,12.0,1,1,1,1,13.0,0.23,0.15,1.0,100.0,2
337,2,5,2,50,23.0,1,1,0,0,4.0,0.0,0.25,2.0,100.0,2
338,1,4,2,20,17.0,0,1,1,1,7.0,0.29,0.43,1.0,100.0,2
339,1,3,2,15,120.0,1,1,1,1,3.0,0.0,0.0,1.0,100.0,4
340,2,6,2,5,65.0,1,0,0,0,6.0,0.0,0.0,1.0,100.0,0
341,1,2,2,10,31.0,1,1,1,1,5.0,0.0,0.4,0.0,23.33333333333333,4
342,2,4,2,20,19.0,1,1,1,1,13.0,0.23,0.0,0.0,100.0,2
343,2,6,2,20,48.0,1,1,1,1,19.0,0.16,0.11,1.0,100.0,0
344,2,3,2,10,42.0,0,1,1,1,3.0,0.0,0.33,2.0,100.0,0
345,1,4,2,30,43.0,1,1,1,0,12.0,0.0,0.0,1.0,100.0,0
346,2,7,2,20,80.0,1,1,1,1,3.0,0.0,0.0,1.0,100.0,4
347,2,4,2,10,15.0,1,1,0,1,8.0,0.12,0.38,0.0,100.0,2
348,1,5,2,10,37.0,1,0,0,1,11.0,0.0,0.36,1.0,100.0,0
349,1,6,2,15,42.0,1,1,1,1,5.0,0.4,0.0,0.0,2.2222222222222223,3
350,1,1,2,30,11.5,1,0,0,0,10.0,0.4,0.0,0.0,100.0,2
351,2,5,2,20,18.5,1,0,1,0,5.0,0.4,0.0,2.0,100.0,2
352,2,3,2,20,29.0,1,1,1,1,13.0,0.15,1.0,2.0,100.0,2
353,2,4,2,10,56.0,1,1,1,1,11.0,0.82,0.0,1.0,100.0,0
354,2,8,2,10,83.0,1,1,1,1,2.0,0.5,0.0,0.0,100.0,4
355,1,4,2,20,17.0,1,1,1,1,3.0,0.0,0.0,0.0,100.0,2
356,2,5,2,20,20.0,1,0,1,1,11.0,0.45,0.0,1.0,100.0,2
357,1,5,2,10,200.0,1,1,1,1,6.0,0.17,0.33,1.0,100.0,1
358,1,8,2,15,45.0,1,0,1,1,12.0,0.0,0.0,0.0,100.0,0
359,2,2,2,5,36.0,1,1,1,1,5.0,0.6,0.0,0.0,100.0,0
360,1,3,2,15,22.0,1,1,1,1,8.0,0.12,0.38,1.0,100.0,2
361,1,4,2,20,53.0,1,0,0,0,8.0,0.0,0.0,1.0,100.0,0
362,1,5,2,15,60.0,1,1,1,1,21.0,0.62,0.0,0.0,100.0,0
363,1,3,2,10,31.0,0,0,1,1,20.0,0.6,0.1,0.0,100.0,2
364,1,5,2,15,29.0,0,1,0,0,8.0,0.12,0.25,4.0,100.0,2
365,1,5,2,20,36.0,1,1,1,1,9.0,0.11,0.33,0.0,100.0,0
366,2,7,2,10,40.0,1,0,0,1,5.0,0.6,0.0,2.0,100.0,0
367,2,6,2,3,8.0,1,1,1,1,6.0,0.17,0.17,1.0,66.66666666666666,2
368,2,6,2,40,47.0,0,1,1,1,8.0,1.0,0.0,1.0,100.0,0
369,2,3,2,20,27.0,1,1,1,1,7.0,1.0,0.0,0.0,100.0,2
370,2,6,2,15,33.0,1,1,1,1,4.0,0.25,0.25,0.0,100.0,0
371,1,5,2,20,55.0,1,1,1,1,11.0,0.0,0.0,0.0,23.75,1
372,1,3,1,0,23.0,1,0,0,0,1.0,0.0,0.0,0.0,100.0,2
373,2,4,2,20,155.0,1,1,1,1,3.0,0.33,0.0,1.0,100.0,4
374,2,2,2,20,62.0,1,1,1,1,5.0,0.6,0.0,0.0,100.0,0
375,1,7,1,0,230.0,1,1,1,0,5.0,0.0,0.0,2.0,100.0,1
376,2,5,2,30,63.0,1,1,1,0,9.0,0.0,0.11,0.0,100.0,0
377,1,5,2,15,18.0,1,0,0,0,8.0,0.25,0.0,1.0,26.666666666666668,4
378,1,2,1,0,19.0,1,0,0,0,1.0,0.0,0.0,1.0,100.0,2
379,1,4,2,58,280.0,1,1,1,1,6.0,0.17,0.33,2.0,100.0,1
380,1,6,2,10,21.0,1,0,0,0,4.0,0.0,0.25,0.0,100.0,2
381,1,6,2,20,13.0,1,0,1,1,7.0,0.14,0.43,0.0,100.0,2
382,1,4,2,20,22.0,1,0,1,0,13.0,0.15,0.08,0.0,100.0,2
383,2,2,2,10,27.0,0,0,1,1,9.0,0.78,0.0,4.0,0.0,3
384,2,4,2,20,68.0,1,1,1,1,8.0,0.38,0.25,1.0,100.0,0
385,1,2,2,20,41.0,1,1,0,1,12.0,0.17,0.08,3.0,100.0,0
386,2,2,2,5,33.0,1,1,1,1,5.0,1.4,0.0,1.0,38.333333333333336,4
387,1,3,2,20,80.0,1,1,1,1,4.0,0.25,0.0,0.0,100.0,4
388,1,2,2,20,24.0,1,1,1,1,8.0,0.0,0.0,0.0,2.083333333333333,3
389,2,3,2,20,20.0,1,0,1,1,10.0,0.5,0.0,0.0,100.0,2
390,1,3,2,15,24.0,1,1,1,1,3.0,0.0,0.0,3.0,100.0,2
391,1,4,2,10,19.0,1,0,0,0,2.0,0.0,0.0,0.0,100.0,2
392,2,7,2,10,39.0,1,1,1,0,8.0,0.25,0.25,0.0,100.0,0
393,1,2,2,30,31.0,1,1,1,0,8.0,0.12,0.25,0.0,100.0,0
394,2,6,2,10,30.0,1,0,1,1,1.0,0.0,0.0,0.0,100.0,2
395,2,3,2,3,1800.0,1,0,0,0,6.0,0.33,0.17,0.0,77.77777777777779,3
396,2,5,2,20,27.0,1,1,1,0,10.0,0.1,0.2,0.0,100.0,2
397,1,4,2,30,24.0,1,1,1,1,19.0,0.16,0.26,0.0,100.0,2
398,1,2,2,20,13.0,1,1,1,1,1.0,0.0,0.0,0.0,100.0,2
399,1,6,2,20,58.0,1,0,1,1,12.0,0.0,0.33,1.0,100.0,0
400,2,3,2,20,92.0,1,0,1,0,11.0,0.27,0.0,0.0,4.583333333333333,3
401,1,3,2,5,12.0,1,0,0,0,3.0,0.0,0.33,0.0,100.0,2
402,2,2,2,20,3.0,1,1,1,0,15.0,0.53,0.27,0.0,1.25,3
403,1,4,2,20,200.0,1,1,1,1,11.0,1.09,0.0,0.0,100.0,1
404,2,7,2,3,11.0,1,1,1,1,23.0,0.17,0.13,0.0,100.0,2
405,1,6,2,10,32.0,1,1,1,1,8.0,0.0,0.25,2.0,100.0,0
406,1,6,2,5,21.0,1,1,1,1,5.0,1.0,0.0,4.0,45.0,0
407,1,6,2,15,110.0,1,1,1,1,4.0,0.25,0.0,0.0,100.0,4
408,2,3,2,10,34.0,0,0,0,1,5.0,0.2,0.0,0.0,100.0,0
409,1,6,2,20,55.0,1,1,1,1,4.0,0.0,0.0,1.0,100.0,0
410,2,5,2,30,61.0,1,1,1,1,2.0,0.5,0.0,5.0,100.0,0
411,2,3,2,20,133.5,1,1,1,1,6.0,0.83,0.0,0.0,100.0,4
412,2,4,2,20,81.0,1,0,1,1,15.0,0.33,0.0,0.0,6.666666666666667,3
413,1,6,2,10,11.0,1,0,0,1,13.0,0.62,0.38,0.0,8.333333333333332,1
414,2,6,2,30,34.0,1,1,1,0,16.0,0.5,0.06,0.0,100.0,0
415,1,4,2,20,26.0,1,0,0,0,4.0,0.0,0.5,1.0,100.0,2
416,2,4,2,20,50.0,1,1,1,0,10.0,0.4,0.0,1.0,100.0,0
417,1,4,2,20,28.0,1,1,1,1,12.0,0.25,0.0,0.0,100.0,2
418,2,5,2,20,16.0,0,1,1,0,7.0,0.14,0.29,0.0,100.0,2
419,1,2,1,0,22.0,1,0,0,0,1.0,0.0,0.0,0.0,100.0,2
420,1,3,2,20,18.0,1,1,1,1,6.0,0.83,0.0,0.0,17.083333333333332,4
421,2,6,2,5,80.0,1,1,0,1,4.0,0.0,0.25,1.0,100.0,4
422,1,2,2,10,25.0,0,0,1,1,6.0,0.17,0.0,2.0,100.0,2
423,1,3,2,15,71.0,1,1,1,1,4.0,0.0,0.5,0.0,100.0,0
424,2,4,2,20,35.0,1,1,1,1,16.0,0.5,0.0,0.0,100.0,0
425,1,5,2,20,27.0,1,0,1,1,8.0,0.62,0.0,0.0,100.0,2
426,1,4,2,20,43.0,1,1,1,1,4.0,0.0,0.0,3.0,100.0,0
427,1,3,1,0,260.0,1,1,1,1,7.0,0.0,0.0,1.0,100.0,1
428,1,3,3,5,5000.0,1,0,0,0,6.0,0.17,0.33,0.0,100.0,3
429,2,8,2,10,41.0,0,1,1,0,6.0,0.5,0.0,0.0,0.0,3
430,1,4,2,20,11.0,1,0,0,0,14.0,0.21,0.0,2.0,15.833333333333332,1
431,2,4,2,20,12.0,1,1,1,1,4.0,0.0,0.0,0.0,100.0,2
432,2,6,2,20,40.0,0,1,0,0,16.0,0.0,0.25,0.0,100.0,0
433,1,3,2,20,140.0,1,1,1,1,4.0,0.0,0.75,2.0,100.0,4
434,1,3,2,20,14.0,1,1,1,0,17.0,0.29,0.0,1.0,100.0,2
435,1,5,2,20,8.0,1,0,0,1,11.0,0.18,0.09,4.0,44.16666666666666,2
436,1,3,2,20,11.0,1,0,1,1,2.0,0.0,0.0,0.0,100.0,2
437,2,5,2,20,25.0,1,1,1,1,19.0,0.16,0.11,0.0,100.0,2
438,2,3,2,20,22.0,1,1,1,1,7.0,0.29,0.57,1.0,26.666666666666668,4
439,1,3,1,0,16.0,1,0,0,1,16.0,0.12,0.44,0.0,100.0,2
440,1,6,2,10,60.0,1,0,0,1,3.0,0.33,0.33,0.0,92.5,0
441,1,6,2,10,53.0,1,1,1,1,1.0,0.0,0.0,2.0,100.0,0
442,2,3,2,20,31.0,1,1,1,1,10.0,0.1,0.2,0.0,100.0,0
443,2,5,2,10,250.0,1,1,1,1,4.0,0.0,0.0,0.0,100.0,1
444,1,1,2,20,60.0,0,0,0,1,3.0,0.67,0.0,0.0,100.0,0
445,1,4,2,15,12.0,1,0,0,1,8.0,0.12,0.25,4.0,100.0,2
446,2,2,2,20,70.0,1,1,1,1,4.0,0.5,0.0,4.0,100.0,0
447,1,2,2,3,199.0,1,1,1,1,2.0,0.0,0.5,0.0,100.0,1
448,2,3,1,0,25.0,1,0,0,1,4.0,0.0,0.25,0.0,100.0,2
449,2,6,2,10,63.0,1,1,1,1,12.0,0.25,0.17,0.0,100.0,0
450,2,3,2,30,95.0,1,1,1,0,6.0,0.5,0.0,0.0,100.0,4
451,1,1,2,30,40.0,1,1,1,1,2.0,0.0,1.0,0.0,100.0,0
452,1,5,1,0,360.0,1,1,1,1,9.0,0.44,0.0,1.0,100.0,1
453,1,7,2,15,77.0,1,1,1,1,13.0,0.23,0.0,1.0,100.0,4
454,1,3,1,0,360.0,1,0,0,0,3.0,0.0,0.33,2.0,100.0,1
455,1,6,2,20,48.0,1,1,1,1,8.0,0.0,0.12,3.0,100.0,0
456,1,6,2,20,30.0,1,1,1,1,7.0,0.71,0.0,0.0,100.0,2
457,1,2,2,20,1.0,1,1,0,0,2.0,0.5,0.0,0.0,100.0,2
458,2,3,2,20,96.0,1,1,1,0,7.0,0.14,0.0,0.0,100.0,4
459,1,6,2,20,91.0,1,1,1,1,4.0,0.0,0.25,0.0,13.333333333333334,3
460,1,3,2,20,65.0,1,1,1,1,5.0,0.6,0.2,2.0,100.0,0
461,2,3,2,30,26.666666666666668,1,1,1,0,8.0,0.25,0.0,0.0,100.0,2
462,1,2,2,20,9.0,1,0,0,1,9.0,0.78,0.0,0.0,100.0,2
463,2,5,2,20,39.0,1,1,1,1,5.0,0.0,0.2,0.0,6.666666666666667,3
464,1,6,2,5,39.0,1,1,1,1,5.0,0.4,0.2,5.0,100.0,0
465,2,6,2,15,114.66666666666669,1,1,1,1,14.0,0.86,0.0,0.0,100.0,4
466,2,8,1,0,5000.0,1,0,0,1,5.0,0.0,0.0,0.0,41.66666666666667,3
467,2,6,2,15,24.0,1,0,0,0,3.0,0.0,0.0,0.0,100.0,2
468,1,5,1,0,320.0,1,1,1,1,5.0,0.8,0.2,0.0,100.0,1
469,1,6,2,1,130.0,0,1,1,0,20.0,0.0,0.6,0.0,100.0,4
470,1,6,2,20,49.0,1,1,1,1,2.0,0.0,0.0,0.0,100.0,0
471,1,8,2,5,36.0,0,0,0,1,3.0,0.0,0.33,0.0,100.0,0
472,2,6,2,10,29.0,1,1,1,1,4.0,0.25,0.0,0.0,100.0,2
473,2,5,2,20,8.0,1,0,0,1,12.0,0.0,0.0,0.0,100.0,2
474,2,2,2,20,11.0,1,1,1,1,2.0,0.0,1.0,0.0,100.0,2
475,2,4,2,20,27.0,1,1,1,1,9.0,0.56,0.22,1.0,100.0,2
476,2,6,2,10,27.0,0,1,1,0,5.0,0.2,0.0,0.0,100.0,2
477,1,7,2,15,70.0,1,1,1,1,6.0,0.17,0.33,0.0,100.0,0
478,2,6,2,20,13.0,1,0,1,1,3.0,0.33,0.0,2.0,100.0,2
479,1,5,2,20,68.0,0,1,1,1,4.0,0.25,0.0,0.0,100.0,0
480,1,5,2,51,65.0,1,1,1,1,11.0,0.0,0.0,1.0,6.699346405228758,3
481,1,3,2,10,23.666666666666668,1,0,0,0,3.0,0.0,0.0,0.0,100.0,2
482,1,4,2,30,85.33333333333333,1,1,1,1,7.0,0.29,0.0,0.0,100.0,4
483,2,3,2,30,48.0,1,1,1,1,4.0,0.0,0.5,4.0,100.0,0
484,1,5,2,15,13.0,1,0,0,0,17.0,0.53,0.0,0.0,100.0,2
485,1,3,2,20,52.0,1,1,1,1,18.0,0.0,0.72,0.0,100.0,0
486,1,4,2,10,22.0,1,0,0,0,15.0,0.4,0.0,1.0,100.0,2
487,2,4,2,10,24.0,1,1,1,1,12.0,0.17,0.08,1.0,100.0,2
488,1,5,2,20,170.0,1,1,1,1,3.0,0.33,0.0,0.0,100.0,1
489,1,2,2,20,36.0,1,1,1,1,11.0,0.55,0.0,1.0,100.0,0
490,1,3,2,15,62.0,1,1,1,1,11.0,0.18,0.0,0.0,100.0,0
491,1,6,2,20,32.0,1,1,1,1,6.0,0.33,0.0,2.0,4.166666666666666,3
492,2,3,2,30,62.0,1,1,1,0,5.0,0.2,0.0,2.0,100.0,0
493,2,5,3,10,4100.0,1,1,0,0,15.0,0.2,0.0,2.0,100.0,3
494,1,2,2,20,30.0,1,1,1,1,15.0,0.53,0.0,0.0,2.083333333333333,3
495,2,4,2,10,39.0,1,0,0,0,13.0,0.08,0.0,0.0,100.0,0
496,1,5,2,15,70.0,1,1,0,0,11.0,0.0,0.0,4.0,100.0,0
497,2,3,2,10,48.0,1,1,1,1,5.0,0.0,0.2,0.0,100.0,0
498,2,4,2,20,55.0,1,0,0,0,5.0,0.0,0.8,3.0,100.0,0
499,2,1,2,20,19.0,1,1,0,0,4.0,0.5,0.0,0.0,100.0,2
500,1,4,2,20,12.0,1,0,1,1,6.0,0.33,0.0,2.0,100.0,2
501,1,4,2,15,87.0,1,1,1,1,11.0,0.45,0.18,1.0,100.0,4
502,1,6,2,15,38.0,1,0,0,1,4.0,0.0,0.0,6.0,100.0,0
503,1,6,2,20,24.0,1,0,0,0,7.0,0.0,0.0,0.0,100.0,2
504,2,7,2,3,210.5,1,1,1,1,10.0,0.4,0.4,1.0,100.0,1
505,2,2,2,20,53.0,1,1,1,0,3.0,0.33,0.33,3.0,100.0,0
506,2,7,2,20,35.0,0,1,0,0,4.0,0.25,0.0,1.0,100.0,0
507,2,5,2,3,270.0,1,0,0,0,9.0,0.56,0.0,1.0,100.0,1
508,1,5,2,10,8.0,1,0,0,0,9.0,0.22,0.11,1.0,100.0,2
509,1,7,2,10,23.0,1,1,1,0,5.0,0.0,0.0,0.0,100.0,2
510,2,7,2,15,14.0,1,1,1,1,4.0,0.0,0.5,5.0,100.0,2
511,2,6,2,20,130.0,1,1,1,1,2.0,0.5,0.0,0.0,100.0,4
512,1,5,2,20,24.0,1,1,1,1,4.0,0.25,0.25,0.0,100.0,2
513,2,7,2,20,24.0,1,1,1,1,1.0,0.0,0.0,0.0,100.0,2
514,2,4,2,30,52.0,1,1,1,0,14.0,0.14,0.14,0.0,100.0,0
515,2,4,2,30,19.0,1,1,1,0,2.0,0.0,0.0,1.0,100.0,2
516,2,5,2,10,52.0,1,1,0,0,10.0,0.3,0.0,0.0,5.833333333333333,3
517,2,6,2,20,23.0,0,1,0,0,10.0,0.4,0.1,0.0,100.0,2
518,1,3,2,20,23.0,1,1,1,1,11.0,0.36,0.18,0.0,100.0,2
519,1,3,1,0,260.0,1,1,1,1,3.0,0.0,0.0,1.0,100.0,1
520,1,4,2,20,140.0,1,1,1,0,2.0,0.0,0.0,0.0,1.6666666666666667,3
521,2,4,2,20,40.0,1,1,1,1,8.0,0.5,0.0,0.0,100.0,0
522,1,6,2,10,37.0,1,0,1,1,7.0,0.0,0.0,0.0,100.0,0
523,1,5,2,10,25.0,1,1,1,1,2.0,0.5,0.0,0.0,35.833333333333336,0
524,2,7,2,20,24.0,1,1,1,1,5.0,0.8,0.0,0.0,4.166666666666666,3
525,1,3,1,0,14.0,1,0,0,0,1.0,0.0,0.0,0.0,100.0,2
526,1,5,2,20,96.0,1,1,1,1,1.0,0.0,1.0,0.0,100.0,4
527,1,5,2,10,87.0,1,1,1,1,2.0,0.0,0.0,1.0,100.0,4
528,1,4,2,15,60.0,1,1,1,1,8.0,0.12,0.25,4.0,100.0,0
529,1,2,2,10,11.0,1,0,0,0,10.0,0.4,0.1,2.0,10.0,1
530,2,6,2,10,24.0,1,1,1,1,3.0,0.0,0.0,1.0,100.0,2
531,1,2,2,80,26.0,1,1,1,1,2.0,0.0,0.0,0.0,100.0,2
532,1,5,2,51,90.25,1,1,1,1,6.0,0.5,0.0,2.0,18.30065359477124,3
533,2,5,2,20,47.0,1,1,1,1,4.0,0.0,0.0,0.0,100.0,0
534,1,5,2,10,52.0,1,1,1,1,19.0,0.37,0.0,0.0,70.83333333333334,4
535,2,3,2,20,110.0,1,1,1,1,8.0,0.0,0.0,0.0,100.0,4
536,1,4,2,20,35.0,0,1,0,0,2.0,0.5,0.0,0.0,100.0,0
537,1,4,2,20,33.0,1,1,1,1,3.0,0.33,0.0,0.0,100.0,0
538,2,3,2,25,55.0,1,1,1,1,7.0,0.0,0.43,1.0,100.0,0
539,2,4,2,30,28.0,0,1,0,1,3.0,0.67,0.0,0.0,100.0,2
540,2,4,2,20,21.0,0,1,1,0,5.0,0.2,0.0,0.0,100.0,2
541,1,2,2,20,39.0,0,0,0,1,20.0,0.3,0.0,1.0,0.0,3
542,1,6,2,3,180.0,1,1,1,0,14.0,0.14,0.43,1.0,100.0,1
543,1,3,2,15,34.0,1,1,1,1,13.0,0.0,0.62,1.0,100.0,0
544,1,3,2,3,6.0,1,1,1,1,9.0,0.11,0.11,1.0,100.0,2
545,1,3,2,25,88.0,1,1,1,1,3.0,0.0,0.0,0.0,100.0,4
546,2,5,2,3,130.0,1,0,0,1,10.0,0.3,0.2,1.0,100.0,4
547,1,6,2,20,43.0,1,1,0,0,6.0,0.0,0.0,0.0,100.0,0
548,2,5,2,20,75.0,1,1,1,1,8.0,0.0,0.75,0.0,100.0,4
549,1,4,2,20,75.0,1,0,0,0,1.0,0.0,0.0,0.0,100.0,4
550,1,4,2,20,58.0,1,1,1,1,7.0,0.14,0.0,0.0,100.0,0
551,2,6,2,10,16.0,1,1,1,1,3.0,0.0,0.0,4.0,100.0,2
552,2,2,2,20,35.0,1,1,1,1,14.0,0.29,0.0,0.0,100.0,0
553,1,6,2,15,54.0,0,0,0,1,6.0,0.0,0.0,1.0,100.0,0
554,2,3,2,25,120.0,1,1,1,1,9.0,0.11,0.11,0.0,100.0,4
555,1,3,2,25,63.0,1,1,0,0,4.0,0.5,0.0,0.0,100.0,0
556,1,5,2,20,35.0,0,1,1,1,8.0,0.12,0.12,0.0,100.0,0
557,2,5,2,15,19.0,1,1,1,1,12.0,0.17,0.0,0.0,100.0,2
558,1,4,2,20,29.0,1,0,0,0,3.0,0.0,0.0,1.0,100.0,2
559,1,4,2,10,39.0,1,0,0,0,2.0,0.0,0.0,0.0,100.0,0
560,2,7,2,1,26.0,1,1,1,1,18.0,0.0,0.83,0.0,100.0,2
561,2,7,2,20,23.0,1,0,0,1,2.0,1.0,0.0,2.0,15.0,1
562,1,3,2,30,86.0,1,1,1,1,1.0,0.0,0.0,0.0,100.0,4
563,1,2,2,10,18.0,1,1,1,1,28.0,0.46,0.04,0.0,100.0,2
564,2,3,2,20,23.5,1,0,0,0,6.0,0.33,0.0,0.0,100.0,2
565,1,8,3,2,4800.0,1,0,0,1,4.0,0.0,0.25,1.0,100.0,3
566,1,6,2,15,45.0,1,0,1,1,9.0,0.44,0.11,2.0,77.22222222222223,0
567,2,5,2,20,11.0,1,1,1,1,7.0,0.0,0.0,4.0,100.0,2
568,2,5,2,20,68.5,1,1,1,0,9.0,0.44,0.0,5.0,100.0,0
569,2,2,2,20,14.333333333333334,1,0,0,0,2.0,0.0,0.0,0.0,100.0,2
570,1,7,2,20,13.0,1,1,1,1,4.0,0.25,0.0,0.0,100.0,2
571,2,2,2,20,36.0,1,1,1,1,1.0,1.0,0.0,4.0,100.0,0
572,1,5,2,10,27.0,1,0,0,0,7.0,0.0,0.14,1.0,100.0,2
573,1,2,2,3,26.0,1,0,1,1,4.0,0.5,0.0,1.0,100.0,2
574,2,7,2,10,36.0,0,1,0,0,6.0,0.0,0.0,1.0,100.0,0
575,1,3,2,15,60.0,1,1,1,1,2.0,0.0,0.0,1.0,100.0,0
576,1,2,2,20,72.0,1,1,1,1,13.0,0.15,0.23,0.0,100.0,0
577,2,3,2,25,270.0,1,1,1,1,12.0,0.0,0.0,0.0,100.0,1
578,2,5,1,0,210.0,1,1,1,1,7.0,0.29,0.0,0.0,100.0,1
579,2,5,2,10,24.0,1,0,1,0,8.0,0.12,0.0,0.0,14.166666666666666,1
580,1,3,2,10,33.0,0,0,1,1,6.0,0.17,0.5,0.0,16.666666666666664,1
581,2,3,2,20,43.0,1,1,1,1,6.0,0.5,0.0,1.0,100.0,0
582,2,2,2,30,29.0,1,1,1,1,7.0,0.14,0.29,1.0,100.0,2
583,1,4,2,20,21.0,1,1,1,1,22.0,0.0,0.09,1.0,100.0,2
584,1,3,1,0,10.0,1,0,0,0,1.0,0.0,0.0,0.0,100.0,2
585,1,5,2,20,80.0,1,1,0,0,9.0,0.22,0.11,0.0,100.0,4
586,2,4,2,10,130.0,1,1,0,0,5.0,0.0,0.2,8.0,100.0,4
587,1,4,2,20,11.0,1,1,1,1,11.0,0.45,0.0,0.0,5.833333333333333,3
588,2,4,2,20,21.0,1,0,0,0,11.0,0.18,0.0,0.0,100.0,2
589,2,5,2,20,21.5,1,1,1,1,9.0,0.0,0.56,0.0,100.0,2
590,1,2,1,0,24.0,1,0,0,0,1.0,0.0,0.0,0.0,100.0,2
591,1,5,2,10,55.0,1,0,0,1,9.0,0.0,0.33,1.0,100.0,0
592,2,2,2,20,25.0,1,0,0,0,12.0,0.08,0.0,0.0,100.0,2
593,1,4,2,15,43.0,1,1,1,1,2.0,0.0,0.0,1.0,100.0,0
594,1,4,2,20,58.0,1,1,1,0,9.0,0.56,0.0,1.0,100.0,0
595,1,3,2,20,86.33333333333333,1,0,0,0,8.0,0.5,0.0,0.0,15.0,3
596,1,5,2,45,213.3333333333333,1,1,1,1,7.0,0.43,0.0,0.0,100.0,1
597,2,4,2,20,29.0,1,0,0,1,7.0,0.29,0.43,4.0,100.0,2
598,1,3,1,0,13.0,1,0,0,0,1.0,0.0,0.0,0.0,100.0,2
599,2,4,2,5,39.0,1,0,0,0,6.0,0.0,0.33,1.0,100.0,0
600,2,2,2,20,22.0,1,1,1,1,3.0,0.67,0.0,0.0,100.0,2
601,2,7,2,10,42.0,1,1,1,1,4.0,1.0,0.0,0.0,21.666666666666668,1
602,1,5,2,10,12.0,1,0,0,1,10.0,0.6,0.0,3.0,5.0,3
603,2,5,2,20,8.0,1,0,0,0,12.0,0.5,0.0,0.0,100.0,2
604,1,6,2,10,12.0,1,0,1,1,6.0,0.17,0.5,0.0,100.0,2
605,2,4,2,52,80.0,1,1,1,1,14.0,0.21,0.0,2.0,100.0,4
606,1,3,1,0,13.0,1,0,0,1,5.0,0.0,1.0,2.0,100.0,2
607,1,3,2,20,22.5,1,1,1,1,3.0,0.33,0.0,0.0,100.0,2
608,1,3,2,20,44.0,1,1,1,1,4.0,0.5,0.0,0.0,100.0,0
609,2,3,2,20,10.0,1,0,1,0,19.0,0.37,0.05,1.0,100.0,2
610,2,3,2,10,210.0,1,1,1,0,3.0,0.33,0.0,0.0,13.333333333333334,3
611,2,4,2,20,22.0,1,1,1,1,4.0,0.25,0.0,0.0,100.0,2
612,1,6,2,15,14.0,1,1,0,0,13.0,0.0,0.38,1.0,100.0,2
613,2,5,2,15,18.0,1,1,1,1,4.0,0.25,0.0,3.0,100.0,2
