GENDER,AGE_GROUP,reduce_GBN_CD,CT_PY_CYCLE_CD,CT_PY_PD,mean_AMT,GBN_CD_1,GBN_CD_2,GBN_CD_3,GBN_CD_4,보험계약건수,해지율,만기율,청구건수,계약유지율,업권,코사인군집
1,2,1,2,20,46.0,1,0,0,0,7.0,0.43,0.14,0.0,100.0,2,3
2,4,1,2,20,155.0,1,1,1,0,10.0,0.1,0.2,5.0,100.0,2,2
2,1,7,2,10,55.0,1,0,0,0,8.0,0.0,0.12,0.0,100.0,2,3
2,6,3,2,5,3.0,1,1,0,0,1.0,0.0,0.0,0.0,100.0,2,0
2,4,2,2,20,94.0,1,1,1,0,6.0,0.17,0.0,2.0,100.0,2,2
2,2,2,2,20,47.0,0,1,1,1,3.0,0.33,0.0,1.0,100.0,2,3
2,6,7,1,0,5000.0,1,0,0,0,6.0,0.0,0.17,1.0,100.0,2,1
1,4,1,2,20,105.0,1,0,0,0,1.0,0.0,0.0,1.0,100.0,2,2
1,6,2,2,23,28.0,1,1,1,0,13.0,0.38,0.0,0.0,100.0,2,0
1,4,1,2,20,59.0,1,0,0,0,7.0,0.29,0.0,0.0,100.0,2,3
2,4,7,2,12,360.0,1,0,0,0,11.0,0.09,0.27,0.0,100.0,2,4
1,4,2,2,20,16.0,0,1,0,0,7.0,0.43,0.0,0.0,100.0,2,0
2,5,2,2,20,100.0,1,1,1,0,8.0,0.25,0.0,0.0,100.0,2,2
2,4,1,2,20,98.0,1,1,1,0,8.0,0.25,0.0,0.0,100.0,2,2
2,3,1,2,27,110.0,1,1,1,0,8.0,0.12,0.0,3.0,100.0,2,2
2,6,2,2,16,170.0,1,1,1,0,1.0,0.0,0.0,0.0,100.0,2,2
2,4,8,2,10,26.0,0,0,0,1,17.0,0.53,0.0,0.0,100.0,2,0
2,4,7,2,5,360.0,1,0,0,0,5.0,0.0,0.4,1.0,100.0,2,4
2,3,2,2,20,230.0,1,1,1,0,13.0,0.23,0.08,3.0,100.0,2,4
2,7,2,2,10,61.0,0,1,0,0,3.0,0.67,0.33,0.0,100.0,2,3
1,4,2,2,36,45.0,1,1,1,1,9.0,0.22,0.0,0.0,22.916666666666664,2,4
2,2,3,1,0,1.0,1,0,0,0,2.0,0.0,0.0,1.0,100.0,2,0
2,5,2,2,10,27.0,0,1,0,1,19.0,0.37,0.11,1.0,100.0,2,0
2,3,2,2,20,220.0,1,1,1,0,5.0,0.0,0.2,0.0,100.0,2,4
2,2,7,2,5,70.0,1,0,0,0,10.0,0.0,0.0,1.0,100.0,2,3
1,2,8,2,10,31.0,0,0,0,1,4.0,0.5,0.0,1.0,100.0,2,0
2,4,1,2,21,53.0,1,1,1,0,5.0,0.0,0.2,0.0,100.0,2,3
1,3,2,2,20,110.0,1,1,1,1,6.0,0.5,0.0,3.0,100.0,2,2
1,4,2,2,20,43.0,0,1,0,0,11.0,0.0,0.0,0.0,100.0,2,3
2,5,7,2,10,120.0,1,0,0,0,10.0,0.0,0.1,1.0,100.0,2,2
1,5,1,2,5,190.0,1,0,0,0,1.0,0.0,0.0,1.0,100.0,2,4
1,3,7,2,10,140.0,1,0,0,0,2.0,1.5,0.0,0.0,58.333333333333336,2,4
2,6,2,2,15,20.0,0,1,0,0,6.0,0.17,0.0,0.0,100.0,2,0
2,3,1,2,10,91.0,1,0,0,0,6.0,0.17,0.0,5.0,100.0,2,2
1,3,1,2,10,11.0,1,0,0,0,2.0,0.0,0.0,3.0,100.0,2,0
2,4,7,2,10,55.0,1,0,0,0,7.0,0.29,0.14,0.0,100.0,2,3
2,4,1,2,14,270.0,1,0,0,0,3.0,0.33,0.33,0.0,100.0,2,4
1,5,1,2,20,200.0,1,1,1,0,14.0,0.0,0.36,0.0,100.0,2,4
1,4,7,2,10,160.0,1,0,0,0,5.0,0.0,0.0,1.0,100.0,2,2
1,5,1,2,31,130.0,1,1,1,1,12.0,0.33,0.25,0.0,100.0,2,2
1,5,2,2,20,20.0,0,1,0,0,5.0,0.0,0.0,11.0,100.0,2,0
2,4,2,2,15,28.0,1,1,1,1,11.0,0.36,0.09,2.0,100.0,2,0
1,4,1,2,10,270.0,1,1,1,0,3.0,0.0,0.33,0.0,100.0,2,4
2,3,2,2,10,31.5,0,1,0,0,9.0,0.22,0.0,4.0,100.0,2,0
2,4,1,2,20,56.5,1,1,0,0,2.0,0.0,0.0,0.0,100.0,2,3
2,3,1,2,7,110.0,1,0,0,0,4.0,0.0,0.0,3.0,100.0,2,2
2,4,7,2,3,130.0,1,0,0,0,10.0,0.0,0.3,0.0,100.0,2,2
1,4,7,2,10,170.0,1,0,0,0,11.0,0.0,0.64,0.0,100.0,2,2
1,4,2,2,10,27.0,0,1,0,0,9.0,0.22,0.0,1.0,100.0,2,0
1,7,1,2,7,41.0,1,0,0,0,2.0,0.0,0.5,0.0,100.0,2,3
1,4,2,2,20,51.0,0,1,1,1,6.0,0.0,0.33,1.0,100.0,2,3
2,6,2,2,20,20.0,1,0,1,0,5.0,0.2,0.6,0.0,100.0,2,0
2,4,2,2,20,27.0,1,1,0,0,8.0,0.0,0.0,0.0,100.0,2,0
1,7,2,2,10,23.0,0,1,0,0,9.0,0.22,0.22,0.0,100.0,2,0
1,6,2,2,13,25.0,1,1,0,0,6.0,0.83,0.0,0.0,28.846153846153843,2,3
1,4,8,2,5,30.0,0,1,1,1,5.0,0.0,0.0,2.0,100.0,2,0
2,7,2,2,10,20.0,0,1,0,0,14.0,0.21,0.07,0.0,100.0,2,0
1,5,1,2,10,29.0,1,1,0,0,11.0,0.18,0.0,0.0,31.666666666666664,2,2
2,5,7,2,10,210.0,1,0,0,0,12.0,0.0,0.0,0.0,100.0,2,4
2,6,7,1,0,5000.0,1,0,0,0,10.0,0.0,0.2,0.0,100.0,2,1
1,5,1,2,15,260.0,1,0,0,0,13.0,0.31,0.08,2.0,100.0,2,4
1,6,2,2,10,56.0,0,1,0,0,5.0,0.0,0.0,0.0,100.0,2,3
1,6,2,2,15,66.5,1,1,1,1,6.0,0.17,0.0,2.0,100.0,2,3
1,2,1,2,20,150.0,1,1,1,1,2.0,0.0,0.5,0.0,6.25,2,1
2,2,2,2,39,22.0,1,1,1,0,7.0,0.57,0.14,3.0,15.384615384615383,2,1
2,3,7,2,10,120.0,1,0,0,0,4.0,0.25,0.0,1.0,53.333333333333336,2,4
2,3,1,2,20,65.0,1,1,1,0,6.0,0.0,0.0,3.0,100.0,2,3
2,3,7,2,20,230.0,1,0,0,0,5.0,0.0,0.2,0.0,100.0,2,4
1,4,7,2,99,260.0,1,0,0,0,12.0,0.25,0.0,0.0,11.7003367003367,2,1
1,4,2,2,20,170.0,1,1,1,0,3.0,0.0,0.0,0.0,100.0,2,2
2,7,3,3,1,150.0,1,1,1,0,9.0,0.0,0.0,0.0,100.0,2,2
2,4,2,2,5,56.0,0,1,1,0,9.0,0.11,0.22,3.0,100.0,2,3
2,4,1,2,99,450.0,1,0,0,0,19.0,0.16,0.05,0.0,100.0,2,4
2,5,1,2,10,140.0,1,0,0,0,6.0,0.0,0.0,1.0,100.0,2,2
2,3,8,2,10,55.0,0,1,0,1,14.0,0.14,0.0,1.0,100.0,2,3
1,3,8,2,10,650.0,1,0,0,0,6.0,0.33,0.0,0.0,100.0,2,1
2,6,2,2,20,99.0,1,1,1,0,1.0,0.0,0.0,0.0,100.0,2,2
1,5,7,1,0,5000.0,1,0,0,0,5.0,0.2,0.0,0.0,100.0,2,1
1,5,8,2,10,38.0,0,1,1,0,21.0,0.05,0.0,2.0,100.0,2,0
2,7,2,2,10,34.0,0,0,1,0,10.0,0.2,0.0,5.0,100.0,2,0
2,2,2,2,20,50.0,0,1,0,0,10.0,0.1,0.4,1.0,100.0,2,3
2,5,2,2,37,38.0,0,1,1,0,18.0,0.56,0.06,0.0,100.0,2,0
2,6,3,2,20,65.66666666666667,1,1,1,1,8.0,0.0,0.38,0.0,100.0,2,3
2,5,2,2,10,36.0,0,0,1,0,4.0,0.25,0.0,1.0,100.0,2,0
1,7,2,2,10,69.0,0,0,1,0,11.0,0.64,0.0,1.0,100.0,2,3
1,4,2,2,20,325.0,1,1,1,1,22.0,0.45,0.14,0.0,100.0,2,4
2,3,1,2,20,91.5,1,1,1,1,7.0,0.43,0.0,0.0,100.0,2,2
2,2,7,2,10,260.0,1,0,0,0,7.0,0.43,0.14,1.0,10.0,2,1
2,4,7,2,10,80.0,1,0,0,0,6.0,0.0,0.0,2.0,100.0,2,3
1,5,1,2,17,190.0,1,0,0,0,6.0,0.17,0.17,0.0,100.0,2,4
2,3,8,2,10,42.0,0,1,1,0,5.0,0.2,0.0,0.0,100.0,2,3
2,5,7,2,10,2400.0,1,0,0,0,17.0,0.29,0.0,1.0,100.0,2,1
2,5,3,2,15,32.0,1,1,1,0,20.0,0.4,0.05,1.0,100.0,2,0
2,5,7,2,7,90.0,1,0,0,0,8.0,0.25,0.12,1.0,100.0,2,2
1,3,2,2,20,20.0,1,1,1,0,8.0,0.0,0.25,0.0,100.0,2,0
2,5,3,2,20,28.0,1,0,1,0,17.0,0.12,0.0,2.0,100.0,2,0
1,8,2,2,10,42.0,0,1,0,0,2.0,0.5,0.0,0.0,100.0,2,3
2,7,7,1,0,5000.0,1,0,0,0,2.0,0.0,0.0,0.0,100.0,2,1
1,6,2,2,20,90.5,1,1,1,1,2.0,0.0,0.0,1.0,100.0,2,2
1,4,1,2,15,73.0,1,0,0,0,15.0,0.13,0.07,1.0,100.0,2,3
1,4,2,2,20,130.0,1,1,1,1,7.0,0.14,0.14,1.0,100.0,2,2
1,3,7,2,20,90.0,1,0,0,0,8.0,0.0,0.12,1.0,100.0,2,2
1,7,2,2,10,30.0,0,1,0,0,8.0,0.38,0.0,1.0,100.0,2,0
1,6,7,1,0,5000.0,1,0,0,0,17.0,0.12,0.12,0.0,100.0,2,1
1,2,7,2,5,220.0,1,0,0,0,4.0,0.0,0.0,4.0,100.0,2,4
1,6,7,1,0,5000.0,1,0,0,0,8.0,0.0,0.12,0.0,100.0,2,1
1,4,2,2,30,180.0,1,1,1,1,3.0,0.67,0.0,0.0,100.0,2,4
1,4,1,2,20,55.0,1,1,1,0,6.0,0.33,0.0,0.0,100.0,2,3
2,2,7,2,5,140.0,1,0,0,0,8.0,0.0,0.38,4.0,100.0,2,2
2,4,2,2,20,22.0,1,1,0,0,8.0,0.0,0.0,3.0,100.0,2,0
2,3,2,2,20,150.0,1,1,1,0,5.0,0.2,0.2,0.0,100.0,2,2
2,6,2,2,15,104.0,1,1,1,1,16.0,0.06,0.0,0.0,100.0,2,2
2,5,2,2,20,210.0,1,1,1,0,3.0,0.0,0.0,5.0,100.0,2,4
1,5,7,2,3,450.0,1,0,0,0,4.0,0.0,0.0,1.0,100.0,2,4
2,4,1,2,20,180.0,1,0,0,0,8.0,0.25,0.0,1.0,100.0,2,4
2,3,2,2,20,24.0,1,1,0,0,9.0,0.11,0.11,1.0,100.0,2,0
1,4,7,2,10,180.0,1,0,0,0,12.0,0.33,0.08,0.0,100.0,2,4
2,2,2,2,30,35.0,0,1,1,1,13.0,0.23,0.08,0.0,100.0,2,0
1,5,1,2,15,370.0,1,1,0,1,4.0,0.0,0.0,5.0,100.0,2,4
1,6,2,2,23,180.0,1,1,1,0,14.0,0.21,0.0,3.0,100.0,2,4
2,6,1,2,10,32.0,1,0,0,0,5.0,0.0,0.2,0.0,28.33333333333333,2,2
2,7,7,1,0,5000.0,1,0,0,0,5.0,0.2,0.0,3.0,100.0,2,1
2,5,7,2,5,270.0,1,0,0,0,3.0,0.0,0.0,1.0,100.0,2,4
1,5,8,2,10,48.0,0,1,0,0,4.0,0.25,0.0,0.0,100.0,2,3
1,6,2,2,10,356.6666666666667,1,1,1,0,4.0,0.5,0.0,0.0,100.0,2,4
1,6,2,2,15,49.0,1,1,0,0,2.0,0.0,0.0,2.0,100.0,2,3
1,3,1,2,20,63.0,1,1,0,0,6.0,0.67,0.0,0.0,100.0,2,3
1,2,2,2,20,11.0,1,1,0,0,4.0,0.75,0.0,0.0,100.0,2,0
1,4,1,2,20,105.0,1,1,1,0,1.0,0.0,0.0,2.0,100.0,2,2
1,5,1,2,15,142.5,1,0,0,0,12.0,0.83,0.0,0.0,100.0,2,2
2,7,2,2,10,48.0,0,1,0,0,11.0,0.0,0.0,6.0,100.0,2,3
2,3,2,2,20,100.0,1,1,1,1,5.0,0.2,0.0,1.0,23.75,2,4
1,2,1,2,99,90.0,1,0,0,0,5.0,0.4,0.0,2.0,100.0,2,3
2,7,3,2,15,76.0,1,1,1,0,5.0,0.0,0.2,1.0,100.0,2,3
1,7,2,2,10,39.0,0,1,0,0,8.0,0.62,0.0,1.0,64.16666666666667,2,3
2,4,7,2,38,170.0,1,0,0,0,7.0,0.0,0.14,0.0,100.0,2,2
2,3,2,1,0,2.0,0,1,0,0,2.0,0.5,0.0,0.0,100.0,2,0
2,3,2,2,10,35.0,0,0,0,1,8.0,0.25,0.12,1.0,100.0,2,0
1,3,2,2,30,41.0,0,0,1,0,11.0,0.45,0.09,2.0,100.0,2,3
1,5,8,2,10,30.0,0,0,1,0,1.0,0.0,0.0,0.0,100.0,2,0
1,3,7,2,10,90.0,1,0,0,0,12.0,0.33,0.0,1.0,100.0,2,2
1,2,1,2,0,320.0,1,0,0,0,15.0,0.73,0.0,3.0,29.227307662016354,2,1
2,6,7,2,3,1800.0,1,0,0,0,14.0,0.0,0.29,0.0,100.0,2,1
2,5,1,2,7,170.0,1,0,0,0,9.0,0.11,0.0,1.0,100.0,2,2
1,4,2,2,30,18.0,0,1,1,0,7.0,0.57,0.0,0.0,100.0,2,0
2,5,8,2,15,62.0,0,0,0,1,11.0,0.55,0.0,0.0,100.0,2,3
1,4,1,2,20,120.0,1,1,1,0,7.0,0.0,0.29,8.0,100.0,2,2
2,4,1,2,20,1100.0,1,0,0,0,13.0,0.15,0.0,1.0,6.666666666666667,2,1
2,2,2,2,30,28.0,0,1,1,0,6.0,0.5,0.0,8.0,100.0,2,0
2,6,2,2,20,134.0,1,1,1,0,9.0,0.0,0.11,0.0,100.0,2,2
1,4,2,2,20,175.0,1,1,1,1,4.0,0.25,0.0,0.0,100.0,2,4
2,6,8,2,10,51.0,0,0,0,1,14.0,0.43,0.0,1.0,7.5,2,1
1,3,2,2,20,100.0,1,1,1,1,5.0,0.2,0.0,5.0,100.0,2,2
2,6,8,2,15,200.0,1,1,1,0,12.0,0.5,0.17,0.0,100.0,2,4
2,3,2,2,20,67.0,1,1,1,1,4.0,0.0,0.5,4.0,100.0,2,3
2,5,8,2,20,99.0,0,1,0,0,8.0,0.0,0.12,4.0,100.0,2,2
2,7,2,2,15,200.0,1,1,1,1,10.0,0.2,0.1,1.0,100.0,2,4
2,5,2,2,10,50.0,0,1,1,0,12.0,0.25,0.08,1.0,100.0,2,3
2,6,8,2,15,51.0,0,1,0,0,10.0,0.1,0.0,5.0,100.0,2,3
1,4,8,2,20,130.0,0,1,0,0,6.0,0.33,0.0,1.0,100.0,2,2
1,7,3,2,15,28.0,1,1,1,1,10.0,0.2,0.1,0.0,17.22222222222222,2,2
2,2,1,2,37,66.0,1,0,1,0,5.0,0.4,0.0,2.0,100.0,2,3
1,4,1,2,20,69.0,1,0,0,0,7.0,0.57,0.0,0.0,32.916666666666664,2,4
1,5,2,2,15,25.0,1,1,0,0,17.0,0.24,0.0,2.0,100.0,2,0
2,3,2,2,20,95.25,1,1,1,0,6.0,0.0,0.0,2.0,100.0,2,2
2,5,2,2,20,41.0,1,1,1,0,6.0,0.17,0.0,3.0,100.0,2,3
1,3,1,2,20,98.0,1,1,1,0,3.0,0.33,0.0,1.0,100.0,2,2
1,5,7,1,0,5000.0,1,0,0,0,8.0,0.25,0.25,0.0,100.0,2,1
2,5,1,2,20,120.0,1,1,1,0,16.0,0.5,0.0,0.0,2.9166666666666665,2,1
1,8,2,2,10,45.0,0,1,0,0,6.0,0.0,0.5,3.0,0.0,2,1
2,5,2,2,5,45.0,0,1,1,0,13.0,0.08,0.23,0.0,100.0,2,3
1,3,2,2,20,47.0,1,1,1,0,7.0,0.14,0.0,0.0,100.0,2,3
2,5,1,2,20,140.0,1,1,1,0,14.0,0.07,0.14,1.0,100.0,2,2
2,5,2,2,20,85.0,0,1,0,0,9.0,0.0,0.22,5.0,100.0,2,2
1,4,2,2,30,84.0,1,1,1,0,2.0,0.5,0.0,0.0,100.0,2,2
2,6,1,2,10,55.0,1,0,0,0,15.0,0.27,0.47,0.0,100.0,2,3
2,0,7,2,15,140.0,1,0,0,0,4.0,0.0,0.0,0.0,100.0,2,2
2,5,7,2,10,96.0,1,0,0,0,8.0,0.38,0.0,2.0,100.0,2,2
2,7,2,2,10,77.0,1,1,1,0,11.0,0.27,0.0,1.0,24.166666666666668,2,4
1,5,7,2,3,450.0,1,0,0,0,4.0,0.0,0.0,1.0,100.0,2,4
1,4,1,2,15,290.0,1,0,0,0,5.0,0.8,0.0,1.0,63.888888888888886,2,4
1,7,2,2,20,55.0,0,1,0,0,7.0,0.57,0.0,1.0,100.0,2,3
2,3,7,2,20,87.0,1,0,0,0,8.0,0.12,0.12,4.0,100.0,2,2
1,5,2,2,20,160.0,0,1,1,1,18.0,0.28,0.06,1.0,100.0,2,2
1,6,2,2,10,34.0,0,1,0,0,3.0,0.0,0.0,1.0,100.0,2,0
2,6,3,2,15,61.0,1,1,1,0,11.0,0.0,0.64,0.0,100.0,2,3
1,6,1,2,15,94.0,1,0,1,0,2.0,0.0,0.0,1.0,100.0,2,2
1,5,7,2,5,240.0,1,0,0,0,11.0,0.0,0.0,1.0,100.0,2,4
1,5,1,2,20,103.0,1,0,0,0,1.0,1.0,0.0,2.0,100.0,2,2
2,4,3,2,15,40.0,1,1,1,1,6.0,0.33,0.0,2.0,10.555555555555555,2,4
1,5,2,2,20,180.0,1,1,1,1,3.0,0.33,0.33,0.0,44.583333333333336,2,4
2,5,7,2,10,1200.0,1,0,0,0,6.0,0.0,0.17,0.0,100.0,2,1
1,3,1,2,15,200.0,1,0,0,0,10.0,0.3,0.0,2.0,100.0,2,4
1,4,3,2,20,27.0,1,1,1,1,3.0,0.33,0.0,1.0,100.0,2,0
2,6,7,1,0,5000.0,1,0,0,0,11.0,0.27,0.0,0.0,100.0,2,1
1,3,2,2,25,120.0,1,1,1,1,4.0,0.5,0.0,2.0,100.0,2,2
2,4,1,2,32,61.0,1,0,0,0,2.0,0.0,0.0,0.0,100.0,2,3
1,3,1,2,20,150.0,1,1,1,0,3.0,0.33,0.0,2.0,100.0,2,2
1,3,8,2,15,28.0,0,0,0,1,3.0,0.0,0.0,2.0,100.0,2,0
1,4,1,2,99,260.0,1,0,0,0,9.0,0.11,0.11,1.0,100.0,2,4
1,6,3,3,1,160.0,1,1,1,0,11.0,0.45,0.0,7.0,100.0,2,2
1,6,2,2,10,41.0,0,1,0,0,10.0,0.3,0.1,2.0,100.0,2,3
1,4,7,2,10,80.0,1,0,0,0,3.0,0.0,0.33,1.0,100.0,2,3
2,4,2,2,15,44.0,1,1,0,0,8.0,0.25,0.0,1.0,100.0,2,3
2,7,2,2,10,36.0,0,1,0,0,6.0,0.0,0.0,2.0,8.333333333333332,2,4
1,3,1,2,20,86.0,1,1,1,0,9.0,0.33,0.0,1.0,100.0,2,2
1,2,3,2,10,73.0,1,1,1,1,5.0,0.4,0.0,0.0,13.333333333333334,2,1
2,4,7,2,10,390.0,1,0,1,0,11.0,0.36,0.09,0.0,100.0,2,4
2,5,2,2,20,95.5,1,1,1,0,15.0,0.4,0.0,0.0,22.5,2,4
2,4,7,2,3,140.0,1,0,0,0,4.0,0.25,0.0,2.0,100.0,2,2
2,3,2,2,20,95.5,1,1,1,1,5.0,0.0,0.0,5.0,100.0,2,2
2,3,4,2,20,69.0,1,1,1,1,8.0,0.25,0.25,0.0,100.0,2,3
2,6,8,2,20,88.0,0,1,0,0,3.0,0.0,0.0,1.0,100.0,2,2
2,5,1,2,99,160.0,1,0,0,0,4.0,0.25,0.25,1.0,100.0,2,2
1,5,1,2,10,33.0,1,1,0,0,2.0,0.0,0.0,1.0,100.0,2,0
1,4,4,2,99,120.0,1,0,0,0,8.0,0.0,0.0,0.0,100.0,2,2
2,3,2,2,20,22.0,1,1,0,0,8.0,0.38,0.12,0.0,100.0,2,0
1,4,7,2,10,70.0,1,0,0,0,11.0,0.36,0.0,0.0,100.0,2,3
1,2,2,2,20,59.0,1,1,1,0,7.0,0.29,0.0,0.0,100.0,2,3
1,5,2,2,10,35.0,0,1,0,0,10.0,0.2,0.0,0.0,100.0,2,0
1,8,3,3,1,210.0,1,1,1,0,2.0,0.0,0.0,0.0,100.0,2,4
1,5,7,2,99,120.0,1,0,0,0,11.0,0.0,0.18,6.0,100.0,2,2
1,5,1,2,5,500.0,1,0,0,0,12.0,0.5,0.08,4.0,11.666666666666666,2,1
2,6,3,2,15,62.0,1,1,1,1,9.0,1.11,0.11,0.0,5.0,2,1
1,4,2,2,43,12.0,0,1,0,0,7.0,0.0,0.14,0.0,100.0,2,0
1,4,8,2,5,41.0,0,0,0,1,10.0,0.0,0.2,1.0,100.0,2,3
2,4,2,2,15,220.0,0,1,0,0,10.0,0.2,0.0,0.0,100.0,2,4
2,4,3,2,10,19.0,1,1,1,0,5.0,0.0,0.4,0.0,100.0,2,0
2,5,2,2,10,25.0,0,1,0,0,5.0,0.0,0.2,0.0,100.0,2,0
2,4,7,2,10,180.0,1,0,0,0,1.0,0.0,0.0,0.0,100.0,2,4
1,3,1,2,20,94.0,1,1,1,1,2.0,0.0,0.0,3.0,100.0,2,2
2,4,8,2,5,43.0,0,1,0,1,10.0,0.0,0.0,0.0,0.0,2,1
1,2,8,2,10,25.0,0,0,0,1,20.0,0.2,0.1,0.0,100.0,2,0
2,3,1,2,10,32.0,1,0,0,0,12.0,0.33,0.0,1.0,100.0,2,0
1,5,7,2,5,280.0,1,0,0,0,18.0,0.22,0.0,1.0,100.0,2,4
2,6,3,3,1,110.0,1,1,1,0,7.0,0.0,0.0,5.0,100.0,2,2
1,6,7,2,3,90.0,1,0,0,0,16.0,0.0,0.06,1.0,100.0,2,2
1,3,2,2,20,220.0,1,1,1,1,13.0,0.38,0.23,0.0,100.0,2,4
2,8,2,2,10,32.0,1,1,0,0,1.0,0.0,0.0,0.0,100.0,2,0
2,5,2,2,10,42.0,0,1,1,0,16.0,0.19,0.06,1.0,100.0,2,3
2,4,7,2,10,330.0,1,0,0,0,4.0,0.0,0.0,0.0,100.0,2,4
1,5,2,2,15,56.0,0,1,0,0,19.0,0.37,0.0,0.0,100.0,2,3
1,4,2,2,42,42.0,0,1,0,0,7.0,0.0,0.0,0.0,100.0,2,3
2,3,1,2,10,170.0,1,0,0,0,9.0,0.11,0.78,0.0,100.0,2,2
1,7,2,2,10,65.0,0,1,1,0,5.0,0.6,0.2,0.0,100.0,2,3
2,5,2,2,20,59.0,0,1,1,0,6.0,0.0,0.0,0.0,100.0,2,3
2,4,7,2,10,120.0,1,0,0,0,5.0,0.0,0.2,4.0,100.0,2,2
2,4,4,2,15,33.0,1,0,0,0,14.0,0.14,0.0,2.0,100.0,2,0
2,4,7,2,99,320.0,1,1,1,0,7.0,0.0,0.0,2.0,100.0,2,4
2,7,3,3,1,110.0,1,1,1,0,4.0,0.0,0.25,0.0,100.0,2,2
1,3,8,2,10,41.0,0,0,0,1,8.0,0.25,0.0,1.0,100.0,2,3
2,4,3,2,48,29.0,1,1,1,0,10.0,0.0,0.0,3.0,100.0,2,0
2,6,7,1,0,5000.0,1,0,0,0,6.0,0.0,0.0,0.0,100.0,2,1
1,5,2,2,20,42.0,1,1,0,0,21.0,0.62,0.0,0.0,100.0,2,3
2,4,1,2,20,90.0,1,1,1,0,4.0,0.75,0.0,0.0,100.0,2,2
1,2,2,2,20,30.0,1,1,0,0,10.0,0.1,0.0,0.0,3.333333333333333,2,1
2,3,2,2,20,36.0,1,1,1,0,14.0,0.57,0.07,1.0,100.0,2,0
2,3,2,2,25,120.0,1,1,1,1,8.0,0.0,0.0,1.0,100.0,2,2
1,4,2,2,10,14.5,0,1,0,0,6.0,0.0,0.17,2.0,100.0,2,0
1,3,2,2,20,47.0,1,1,1,0,4.0,0.0,0.25,2.0,100.0,2,3
1,6,2,2,10,74.0,0,1,1,0,5.0,0.6,0.2,0.0,23.33333333333333,2,4
2,7,2,2,10,13.0,0,1,0,0,6.0,0.17,0.0,1.0,35.833333333333336,2,0
1,4,7,2,3,270.0,1,0,0,0,3.0,0.33,0.0,0.0,100.0,2,4
1,3,7,2,10,140.0,1,0,0,0,10.0,0.2,0.2,0.0,100.0,2,2
2,6,7,1,0,5000.0,1,0,0,0,7.0,0.29,0.14,1.0,100.0,2,1
1,8,1,2,10,26.0,1,0,0,0,7.0,0.0,0.14,0.0,100.0,2,0
1,3,1,2,20,120.0,1,0,0,0,15.0,0.33,0.0,0.0,100.0,2,2
1,6,2,2,34,19.0,1,1,0,0,11.0,0.18,0.0,4.0,100.0,2,0
2,4,1,2,5,350.0,1,0,0,0,9.0,0.11,0.0,0.0,100.0,2,4
1,5,2,2,20,43.0,0,1,1,0,3.0,0.67,0.0,2.0,100.0,2,3
1,5,3,2,20,76.5,1,1,1,0,9.0,0.0,0.0,0.0,100.0,2,3
1,3,2,2,15,27.0,1,1,1,1,6.0,0.67,0.17,1.0,100.0,2,0
2,6,2,2,20,24.0,0,1,1,0,12.0,0.5,0.08,0.0,100.0,2,0
1,6,1,2,10,130.0,1,0,0,0,5.0,0.0,0.2,0.0,100.0,2,2
2,2,2,2,15,89.0,1,1,1,1,6.0,0.0,0.33,0.0,100.0,2,2
2,5,1,2,15,160.0,1,1,1,0,13.0,0.31,0.0,0.0,100.0,2,2
1,6,2,2,15,180.0,1,1,1,1,5.0,0.0,0.2,1.0,100.0,2,4
1,3,7,2,10,140.0,1,0,0,0,2.0,0.0,0.5,0.0,100.0,2,2
2,6,2,2,10,11.0,0,1,0,0,12.0,0.08,0.08,0.0,100.0,2,0
1,3,2,2,10,5.0,0,1,0,0,15.0,0.13,0.0,0.0,29.166666666666668,2,0
1,3,8,2,5,34.0,0,0,0,1,14.0,0.29,0.07,2.0,100.0,2,0
2,5,2,2,20,51.0,1,1,0,0,4.0,0.0,0.0,0.0,100.0,2,3
1,3,2,2,15,40.66666666666666,1,1,0,1,1.0,0.0,0.0,0.0,10.0,2,4
2,6,2,2,15,270.0,1,1,1,0,5.0,0.2,0.0,0.0,100.0,2,4
1,3,1,2,25,290.0,1,1,1,1,8.0,0.12,0.0,2.0,100.0,2,4
1,3,1,2,20,280.0,1,0,0,0,9.0,0.56,0.0,1.0,100.0,2,4
1,5,1,2,15,160.0,1,1,1,0,8.0,0.62,0.12,1.0,100.0,2,2
2,5,7,2,5,230.0,1,0,0,0,8.0,0.25,0.12,1.0,100.0,2,4
1,7,3,3,1,130.0,1,1,1,0,11.0,0.55,0.18,0.0,100.0,2,2
2,7,3,3,1,150.0,1,1,1,0,6.0,0.0,0.0,0.0,100.0,2,2
2,6,1,2,7,71.0,1,0,0,0,6.0,0.0,0.17,1.0,100.0,2,3
2,1,7,2,10,60.0,1,0,0,0,3.0,0.0,0.33,0.0,100.0,2,3
1,4,1,2,31,110.0,1,1,1,1,6.0,0.17,0.17,4.0,100.0,2,2
1,1,2,2,20,80.0,0,1,1,0,2.0,0.0,0.0,0.0,100.0,2,3
2,5,1,2,15,130.0,1,1,1,0,8.0,0.0,0.25,3.0,100.0,2,2
2,7,3,3,1,140.0,1,1,1,0,6.0,0.33,0.0,0.0,100.0,2,2
2,4,1,2,23,71.0,1,0,0,0,7.0,0.29,0.0,0.0,100.0,2,3
2,5,1,2,10,38.0,1,1,0,0,15.0,0.27,0.07,0.0,100.0,2,0
