GENDER,AGE_GROUP,reduce_GBN_CD,CT_PY_CYCLE_CD,CT_PY_PD,mean_AMT,GBN_CD_1,GBN_CD_2,GBN_CD_3,GBN_CD_4,보험계약건수,해지율,만기율,청구건수,계약유지율,코사인군집
2,3,2,2,10,17.0,0,1,0,0,11.0,0.27,0.18,6.0,100.0,4
1,6,2,2,10,43.0,0,1,0,0,4.0,0.25,0.25,0.0,100.0,1
2,3,4,2,20,45.0,1,1,1,0,8.0,0.12,0.12,0.0,100.0,1
1,3,1,2,10,25.0,1,1,0,0,3.0,0.33,0.0,0.0,100.0,4
1,3,2,2,10,38.0,0,1,0,0,9.0,0.44,0.0,0.0,100.0,1
2,6,2,2,10,35.0,0,1,0,0,5.0,0.0,0.0,0.0,100.0,1
2,6,2,2,33,20.0,0,0,1,0,9.0,0.44,0.0,5.0,7.07070707070707,2
2,2,1,2,20,33.0,1,1,1,0,14.0,0.21,0.0,0.0,100.0,1
2,8,2,2,27,83.0,1,1,0,0,1.0,0.0,0.0,1.0,0.0,2
2,6,2,2,10,46.0,0,1,0,0,8.0,0.0,0.0,1.0,100.0,1
2,5,2,2,10,17.0,0,1,0,0,11.0,0.0,0.18,3.0,100.0,4
2,6,1,2,15,67.0,1,1,1,1,1.0,0.0,0.0,0.0,100.0,1
2,7,3,2,20,3.0,0,1,1,0,3.0,0.0,0.0,3.0,100.0,4
2,5,1,2,10,130.0,1,1,1,0,4.0,0.5,0.0,0.0,100.0,0
1,8,3,2,20,3.0,0,1,1,0,9.0,0.0,0.11,0.0,100.0,4
2,6,7,2,10,290.0,1,0,0,0,4.0,0.0,0.0,0.0,100.0,3
2,3,1,2,20,23.0,1,1,1,0,6.0,0.33,0.17,3.0,100.0,4
2,6,2,2,10,21.0,0,1,0,0,4.0,0.0,0.0,1.0,100.0,4
1,6,2,2,10,25.0,0,1,1,0,12.0,0.5,0.17,1.0,100.0,4
1,3,1,2,10,32.0,1,1,1,0,3.0,0.67,0.0,0.0,100.0,1
1,3,1,2,20,200.0,1,1,1,1,18.0,0.17,0.06,3.0,100.0,3
2,5,3,2,30,9.0,1,1,1,1,8.0,0.0,0.25,0.0,100.0,4
1,4,8,2,25,36.0,1,0,0,1,14.0,0.29,0.07,2.0,14.000000000000002,3
2,4,8,2,24,22.0,1,0,0,1,5.0,0.4,0.0,1.0,100.0,4
1,4,3,2,20,83.0,1,1,1,1,2.0,0.0,0.0,3.0,100.0,0
1,6,7,2,10,210.0,1,0,0,0,8.0,0.0,0.12,0.0,100.0,3
2,7,2,2,10,40.0,0,1,0,0,4.0,0.0,0.0,1.0,100.0,1
2,2,2,2,10,25.0,0,1,1,0,8.0,0.75,0.0,0.0,100.0,4
2,6,1,2,20,50.0,1,1,1,0,19.0,0.0,0.58,0.0,100.0,1
1,2,1,2,20,40.0,1,1,1,0,6.0,0.17,0.0,2.0,100.0,1
1,5,1,2,20,31.0,1,1,0,0,5.0,0.2,0.0,0.0,42.5,0
1,6,1,2,10,82.0,1,1,1,0,1.0,0.0,0.0,2.0,100.0,0
2,3,1,2,20,68.0,1,1,1,1,8.0,0.75,0.0,0.0,100.0,1
1,6,3,1,0,34.0,1,0,1,0,7.0,0.0,0.0,0.0,100.0,1
2,6,2,2,10,57.0,0,1,0,0,10.0,0.2,0.0,2.0,100.0,1
1,2,5,2,10,22.0,1,0,1,1,7.0,0.86,0.0,0.0,36.66666666666666,1
2,3,3,2,20,9.0,0,1,1,0,1.0,0.0,0.0,0.0,100.0,4
2,6,3,2,20,5.0,0,1,1,0,3.0,0.0,0.0,0.0,100.0,4
1,3,1,2,30,102.66666666666669,1,1,1,0,16.0,0.19,0.25,3.0,100.0,0
1,7,2,2,10,66.0,0,1,0,0,4.0,0.25,0.0,4.0,100.0,1
2,5,7,2,10,300.0,1,0,0,0,12.0,0.25,0.0,5.0,100.0,3
2,5,7,2,10,89.0,1,0,0,1,10.0,0.3,0.0,1.0,100.0,0
1,2,8,2,10,35.0,1,0,0,1,23.0,0.43,0.26,0.0,2.5,2
1,6,3,2,20,68.0,1,1,1,0,1.0,0.0,0.0,2.0,100.0,1
2,5,7,2,5,80.0,1,0,0,0,11.0,0.18,0.09,0.0,100.0,0
2,3,3,2,30,9.0,1,1,1,1,2.0,0.0,0.0,1.0,100.0,4
2,5,1,2,20,91.0,1,1,1,0,4.0,0.75,0.0,0.0,33.75,3
1,5,3,2,20,58.0,1,1,1,0,5.0,0.0,0.2,0.0,100.0,1
1,3,1,2,10,36.0,1,0,0,0,4.0,0.25,0.0,0.0,100.0,1
1,6,7,2,10,660.0,1,0,0,0,3.0,0.33,0.0,0.0,100.0,2
1,5,2,2,10,40.0,0,1,0,0,6.0,0.17,0.0,0.0,100.0,1
2,5,9,2,3,24.0,1,1,1,0,5.0,0.0,0.2,4.0,100.0,4
2,2,1,2,5,50.0,1,1,1,0,9.0,0.0,0.11,1.0,100.0,1
2,5,2,2,10,21.0,0,1,1,0,6.0,0.0,0.0,2.0,100.0,4
1,2,7,2,10,300.0,1,0,0,0,8.0,0.5,0.12,4.0,100.0,3
2,6,2,2,10,76.0,0,1,0,0,4.0,0.5,0.25,0.0,17.5,3
1,5,3,2,20,34.0,1,1,1,1,14.0,0.36,0.0,0.0,2.083333333333333,2
1,5,3,2,20,42.0,1,1,1,0,8.0,0.38,0.0,2.0,100.0,1
2,6,3,2,5,16.0,1,0,0,0,5.0,0.0,0.0,0.0,100.0,4
1,6,3,2,10,28.0,1,1,1,1,8.0,0.0,0.12,0.0,100.0,4
2,3,1,2,10,54.0,1,0,0,0,8.0,0.38,0.25,1.0,100.0,1
1,6,2,2,10,56.0,0,1,0,0,13.0,0.38,0.0,1.0,79.16666666666666,1
1,6,2,2,10,30.0,0,1,0,0,3.0,0.0,0.0,0.0,100.0,1
2,5,3,2,20,7.0,0,1,1,0,3.0,0.0,0.0,4.0,100.0,4
2,3,7,2,29,40.0,1,0,0,0,11.0,0.0,0.09,4.0,100.0,1
1,5,2,2,10,18.0,0,1,1,0,2.0,0.0,0.0,0.0,100.0,4
1,3,2,2,10,23.0,0,1,1,0,5.0,0.2,0.6,0.0,100.0,4
2,5,8,2,10,46.0,0,1,0,0,3.0,0.0,0.0,1.0,100.0,1
2,1,2,2,10,9.0,1,1,1,0,18.0,0.5,0.0,1.0,100.0,4
1,3,3,2,20,26.0,1,0,0,0,3.0,0.0,0.0,0.0,100.0,4
2,4,7,2,10,88.0,1,0,0,1,6.0,0.17,0.0,2.0,100.0,0
2,6,2,2,10,42.0,0,0,1,0,4.0,0.0,0.0,0.0,100.0,1
2,5,2,2,10,36.0,0,1,1,0,11.0,0.18,0.09,1.0,100.0,1
1,7,2,2,30,34.0,1,1,1,0,9.0,0.44,0.0,0.0,3.333333333333333,2
1,7,7,2,3,80.0,1,0,0,0,1.0,0.0,0.0,0.0,100.0,0
1,7,2,2,10,79.0,0,1,0,0,8.0,0.0,0.0,4.0,100.0,0
2,6,2,2,20,14.0,0,1,0,0,8.0,0.12,0.12,3.0,100.0,4
1,2,1,2,30,80.0,1,1,1,0,4.0,0.0,0.0,1.0,100.0,0
2,5,8,2,15,42.0,1,0,0,1,7.0,0.0,0.0,0.0,100.0,1
1,5,7,2,5,1900.0,1,0,0,0,5.0,0.2,0.2,5.0,100.0,2
2,6,2,2,10,24.5,0,1,0,0,6.0,0.0,0.33,4.0,100.0,4
2,3,2,2,20,18.0,0,1,1,0,6.0,0.17,0.0,1.0,100.0,4
2,5,2,2,10,27.0,0,1,0,0,6.0,0.17,0.17,3.0,100.0,4
2,6,3,2,20,35.0,1,1,1,0,6.0,0.0,0.0,0.0,100.0,1
2,5,2,2,20,12.0,0,1,0,0,6.0,0.0,0.33,0.0,100.0,4
1,4,2,2,10,23.0,0,1,0,0,6.0,0.0,0.33,0.0,100.0,4
2,3,3,2,20,12.0,1,1,1,1,15.0,0.4,0.0,3.0,100.0,4
2,2,2,2,10,14.0,0,1,0,0,3.0,0.0,0.0,1.0,100.0,4
1,6,1,2,15,86.0,1,0,0,0,5.0,0.0,0.0,2.0,100.0,0
2,6,2,2,10,28.0,0,1,0,0,3.0,0.0,0.33,0.0,100.0,4
1,4,3,2,20,20.0,1,1,1,0,12.0,0.17,0.5,0.0,44.16666666666666,1
1,2,3,2,20,11.0,0,1,1,0,7.0,0.0,0.0,0.0,100.0,4
2,6,3,2,10,100.0,1,1,1,0,8.0,0.0,0.12,0.0,100.0,0
1,4,2,2,10,32.0,0,1,1,0,11.0,0.09,0.09,3.0,100.0,1
2,7,1,2,20,91.0,1,1,1,0,8.0,0.12,0.0,1.0,100.0,0
2,3,8,2,25,25.0,1,0,0,1,12.0,0.17,0.0,1.0,100.0,4
2,2,1,2,10,72.0,1,0,0,0,6.0,0.5,0.0,1.0,100.0,1
1,7,3,2,20,3.0,0,1,1,0,8.0,0.75,0.0,0.0,50.83333333333333,4
1,3,3,2,20,8.0,0,1,1,0,13.0,0.08,0.0,0.0,100.0,4
2,5,3,2,20,17.0,1,1,1,0,7.0,0.57,0.0,0.0,40.833333333333336,1
1,3,2,2,10,19.0,0,1,1,0,11.0,0.18,0.0,0.0,10.0,3
1,3,2,2,20,120.0,0,1,1,1,8.0,0.5,0.0,1.0,100.0,0
2,4,7,2,10,51.0,1,0,0,0,17.0,0.29,0.0,0.0,100.0,1
2,6,7,1,0,5000.0,1,0,0,0,4.0,0.0,0.0,0.0,100.0,2
1,4,3,1,0,71.0,1,0,1,0,10.0,0.3,0.0,0.0,100.0,1
2,6,1,2,20,31.0,1,1,1,0,4.0,0.0,0.25,3.0,100.0,1
2,3,1,2,15,93.0,1,0,0,0,3.0,0.0,0.0,0.0,100.0,0
2,6,2,2,10,34.0,0,1,0,0,8.0,0.12,0.0,0.0,100.0,1
1,3,1,2,15,130.0,1,1,1,1,4.0,0.0,0.0,0.0,100.0,0
1,3,1,2,5,91.0,1,0,0,0,5.0,0.2,0.0,0.0,100.0,0
1,3,2,2,10,24.0,0,1,0,0,2.0,0.5,0.0,0.0,100.0,4
1,5,2,2,10,54.0,0,1,0,0,7.0,0.57,0.0,0.0,100.0,1
2,5,3,2,20,5.0,0,1,1,0,14.0,0.14,0.0,0.0,100.0,4
1,3,4,2,20,43.0,1,0,0,0,6.0,0.0,0.33,0.0,100.0,1
2,3,1,2,10,36.0,1,1,1,0,5.0,0.0,0.0,0.0,100.0,1
2,4,2,2,10,19.0,0,1,0,0,21.0,0.24,0.0,0.0,100.0,4
1,4,5,2,20,25.0,1,1,1,1,6.0,0.33,0.17,1.0,13.750000000000002,3
1,3,2,2,10,9.0,0,1,0,0,12.0,0.17,0.08,0.0,100.0,4
2,2,2,2,10,31.0,0,1,0,0,11.0,0.18,0.09,0.0,100.0,1
1,2,1,2,20,38.333333333333336,1,1,1,0,1.0,0.0,0.0,2.0,100.0,1
1,4,7,2,10,100.0,1,0,0,0,1.0,0.0,0.0,0.0,100.0,0
1,5,2,2,10,74.0,0,1,1,0,7.0,0.0,0.0,0.0,100.0,0
2,6,2,2,10,23.0,0,1,0,0,4.0,0.0,0.0,1.0,100.0,4
1,3,3,2,20,18.0,1,1,1,0,9.0,0.11,0.22,4.0,100.0,4
1,5,3,1,0,120.0,1,0,1,0,14.0,0.36,0.0,0.0,100.0,0
2,6,3,2,10,20.0,1,1,1,1,6.0,0.17,0.33,1.0,100.0,4
2,6,2,2,36,48.0,1,1,0,0,10.0,0.7,0.0,0.0,100.0,1
2,5,4,2,20,81.0,1,0,0,0,2.0,0.5,0.0,0.0,100.0,0
2,3,3,2,20,29.0,1,1,1,0,7.0,0.43,0.0,1.0,100.0,4
1,6,2,2,10,28.0,0,1,0,0,16.0,0.38,0.19,0.0,100.0,4
2,5,2,2,10,62.0,0,1,1,0,2.0,0.0,0.0,0.0,100.0,1
1,5,1,2,10,73.0,1,1,1,0,6.0,0.0,0.17,1.0,100.0,0
1,2,2,2,10,11.0,0,1,0,0,5.0,0.0,0.0,1.0,100.0,4
2,2,1,2,10,150.0,1,0,0,0,5.0,0.2,0.0,0.0,100.0,0
2,5,3,2,20,6.0,0,1,1,0,16.0,0.0,0.06,0.0,100.0,4
2,5,4,2,15,72.0,1,0,0,0,3.0,0.0,0.0,0.0,100.0,1
1,4,2,2,10,35.0,0,1,1,0,6.0,0.0,0.0,0.0,100.0,1
2,4,7,2,5,60.0,1,0,0,0,11.0,0.0,0.0,0.0,100.0,1
1,3,7,2,3,550.0,1,0,0,0,9.0,0.56,0.0,2.0,66.66666666666666,2
2,4,3,2,20,5.0,0,1,1,0,8.0,0.12,0.38,0.0,100.0,4
1,2,2,2,10,19.0,0,1,1,0,10.0,0.1,0.1,2.0,100.0,4
1,5,3,1,0,54.0,1,0,1,0,8.0,0.12,0.12,2.0,100.0,1
2,8,3,2,20,4.0,0,1,1,0,1.0,0.0,0.0,0.0,100.0,4
2,6,5,2,20,7.0,1,0,1,1,2.0,0.0,0.0,0.0,100.0,4
1,2,1,2,20,40.0,1,0,1,0,13.0,0.0,0.08,8.0,100.0,1
2,2,2,2,10,27.0,0,1,0,0,2.0,0.0,0.0,2.0,100.0,4
2,7,7,2,10,47.0,1,0,0,0,7.0,0.57,0.0,0.0,100.0,1
2,5,2,2,20,30.0,1,1,1,0,12.0,0.25,0.0,1.0,2.083333333333333,2
2,7,2,2,10,39.0,0,1,0,0,6.0,0.33,0.33,0.0,100.0,1
2,4,8,2,15,69.0,0,0,0,1,6.0,0.33,0.0,1.0,100.0,1
2,3,3,2,20,23.0,1,1,1,0,17.0,0.12,0.0,0.0,100.0,4
2,4,8,2,12,100.0,0,0,0,1,6.0,0.0,0.0,6.0,100.0,0
2,2,2,2,20,25.0,0,1,1,0,3.0,0.33,0.0,0.0,100.0,4
1,4,2,2,10,30.0,0,1,0,0,3.0,0.0,0.33,0.0,100.0,1
1,5,8,2,10,23.0,0,1,0,0,6.0,0.17,0.0,0.0,0.0,2
2,2,1,2,20,78.0,1,1,1,0,2.0,0.5,0.0,1.0,100.0,0
1,5,1,2,20,39.0,1,0,0,0,5.0,0.0,0.0,0.0,100.0,1
2,3,1,2,30,56.5,1,1,1,0,2.0,0.0,0.0,0.0,100.0,1
1,4,2,2,10,20.0,0,1,0,0,7.0,0.14,0.14,1.0,100.0,4
1,4,7,2,3,330.0,1,0,0,0,13.0,0.0,0.23,2.0,100.0,3
2,2,1,2,20,45.0,1,1,0,0,11.0,0.18,0.0,0.0,100.0,1
1,3,4,2,20,100.0,1,1,1,0,3.0,0.0,0.0,2.0,100.0,0
2,3,1,2,35,11.0,1,1,0,0,15.0,0.4,0.0,3.0,100.0,4
2,3,2,2,10,12.0,0,1,0,0,10.0,0.1,0.3,0.0,100.0,4
1,7,3,2,5,16.0,1,0,0,0,7.0,0.43,0.0,0.0,100.0,4
1,5,8,2,10,30.0,0,1,0,0,11.0,0.0,0.0,1.0,100.0,1
2,5,4,2,46,29.5,1,0,0,1,13.0,0.38,0.08,2.0,100.0,4
2,7,2,2,33,19.0,0,1,0,0,1.0,0.0,0.0,0.0,100.0,4
1,2,1,2,20,70.0,1,1,1,0,4.0,0.0,0.25,0.0,100.0,1
2,5,7,2,5,460.0,1,0,0,0,12.0,0.17,0.0,2.0,100.0,2
1,5,2,2,20,83.0,0,1,1,0,2.0,0.0,0.0,0.0,100.0,0
2,4,2,2,30,64.0,0,1,0,0,6.0,0.0,0.0,0.0,100.0,1
1,5,2,2,10,19.0,0,1,0,0,8.0,0.12,0.0,6.0,100.0,4
2,6,2,2,10,25.0,0,1,0,0,2.0,0.5,0.0,0.0,17.5,0
1,5,2,2,10,30.0,0,1,0,0,1.0,0.0,0.0,3.0,100.0,1
2,7,2,2,30,32.0,1,1,0,0,6.0,0.17,0.0,0.0,100.0,1
2,1,4,2,20,22.0,1,0,0,0,4.0,0.0,0.25,0.0,100.0,4
2,5,8,2,12,56.0,1,0,0,1,16.0,0.44,0.12,3.0,8.333333333333332,2
2,6,1,2,10,62.0,1,0,0,0,4.0,0.0,0.25,0.0,100.0,1
2,4,2,2,10,21.0,0,1,0,0,14.0,0.36,0.0,0.0,100.0,4
2,5,1,2,20,41.5,1,1,1,0,4.0,0.0,0.0,0.0,100.0,1
2,5,2,2,20,23.0,0,1,0,0,5.0,0.0,0.0,0.0,100.0,4
1,4,8,2,5,24.0,0,0,0,1,20.0,0.55,0.0,0.0,75.0,1
2,5,3,2,20,43.0,1,1,1,0,5.0,0.2,0.0,0.0,100.0,1
1,6,7,2,10,350.0,1,0,0,0,9.0,0.33,0.0,0.0,100.0,3
2,5,1,2,10,77.0,1,1,1,0,8.0,0.62,0.0,3.0,100.0,0
1,2,2,2,10,35.0,0,1,0,0,2.0,0.0,0.0,0.0,100.0,1
2,6,2,2,10,63.0,1,1,1,0,19.0,0.26,0.0,0.0,100.0,1
2,5,2,2,10,30.0,0,1,1,0,7.0,0.29,0.0,1.0,100.0,1
2,3,4,2,20,39.0,1,0,0,0,11.0,0.09,0.18,5.0,100.0,1
2,3,5,2,20,10.0,1,0,1,1,6.0,0.17,0.33,0.0,100.0,4
1,6,3,2,20,12.0,1,1,1,1,9.0,0.11,0.0,1.0,100.0,4
2,3,2,2,10,21.0,0,1,1,0,12.0,0.0,0.42,1.0,100.0,4
1,5,7,2,10,80.0,1,0,0,0,5.0,0.0,0.0,0.0,100.0,0
2,6,1,2,20,88.0,1,1,1,0,11.0,0.18,0.0,2.0,100.0,0
2,4,2,2,58,50.0,1,1,1,0,7.0,0.29,0.0,1.0,100.0,1
1,1,1,2,15,120.0,1,0,0,0,7.0,0.14,0.0,0.0,100.0,0
2,3,2,2,10,19.0,0,1,1,0,10.0,0.5,0.0,0.0,100.0,4
1,4,2,2,30,11.0,0,1,1,1,3.0,0.0,0.0,1.0,2.5,2
1,3,5,2,20,15.0,1,0,1,1,3.0,0.0,0.0,0.0,100.0,4
2,5,8,2,10,35.0,0,1,0,0,12.0,0.25,0.5,0.0,100.0,1
1,6,7,2,5,73.0,1,0,0,0,4.0,0.0,0.75,0.0,100.0,0
2,7,2,2,10,34.0,0,1,0,0,6.0,0.0,0.0,0.0,100.0,1
2,2,1,2,20,85.0,1,1,1,0,13.0,0.23,0.08,1.0,15.0,2
2,5,3,2,20,12.0,1,0,1,0,10.0,0.3,0.0,0.0,100.0,4
2,4,1,2,20,72.0,1,1,1,0,17.0,0.24,0.0,3.0,100.0,1
1,6,2,2,33,61.0,1,1,0,0,13.0,0.23,0.15,0.0,100.0,1
1,4,1,2,20,125.0,1,1,1,0,3.0,0.33,0.0,7.0,100.0,0
2,2,1,2,10,120.0,1,0,0,0,5.0,0.0,0.8,3.0,100.0,0
2,4,2,2,10,48.0,0,1,0,0,9.0,0.0,0.0,0.0,100.0,1
2,6,7,2,5,600.0,1,0,0,0,18.0,0.06,0.06,0.0,100.0,2
2,5,1,2,10,71.0,1,1,0,0,6.0,0.0,0.0,0.0,100.0,1
2,7,3,2,20,2.0,0,1,1,0,1.0,0.0,0.0,0.0,100.0,4
1,4,3,2,20,10.0,0,1,1,0,20.0,0.55,0.0,0.0,13.333333333333334,3
2,5,1,2,10,120.0,1,0,0,0,21.0,0.57,0.05,0.0,100.0,0
1,2,1,2,20,82.0,1,1,1,0,11.0,0.09,0.0,2.0,100.0,0
1,4,1,2,20,105.0,1,1,1,1,6.0,0.0,0.0,0.0,100.0,0
2,2,8,2,8,470.0,0,0,0,1,21.0,0.05,0.14,0.0,100.0,2
2,3,2,2,10,17.0,0,1,0,0,5.0,0.4,0.0,0.0,100.0,4
1,4,1,2,20,63.0,1,1,1,0,22.0,0.0,0.09,1.0,100.0,1
2,3,2,2,20,47.0,0,1,1,0,13.0,0.62,0.23,0.0,40.833333333333336,0
2,6,2,2,15,41.0,0,1,1,0,21.0,0.24,0.19,0.0,100.0,1
1,3,4,2,20,62.0,1,1,1,0,5.0,0.0,0.0,4.0,100.0,1
1,3,1,2,10,56.0,1,0,1,0,6.0,0.0,0.17,1.0,100.0,1
2,8,2,2,24,46.0,1,1,0,0,4.0,0.75,0.0,0.0,1.3888888888888888,2
1,6,9,2,3,33.0,0,0,0,1,3.0,0.67,0.0,0.0,100.0,1
2,2,8,2,5,23.5,0,0,0,1,17.0,0.18,0.18,2.0,100.0,4
2,2,3,1,0,34.0,1,0,1,0,1.0,0.0,0.0,0.0,100.0,1
1,5,2,2,20,62.0,1,1,1,0,4.0,0.25,0.0,1.0,100.0,1
1,4,7,2,3,240.0,1,0,0,0,9.0,0.56,0.0,1.0,100.0,3
2,2,2,2,10,24.0,0,1,1,0,2.0,0.0,0.0,1.0,100.0,4
1,5,5,2,5,21.0,1,1,1,1,9.0,0.11,0.67,1.0,80.0,4
2,4,2,2,10,31.0,0,1,1,0,4.0,0.25,0.0,1.0,100.0,1
2,4,4,2,30,40.0,1,0,0,0,1.0,0.0,0.0,0.0,100.0,1
2,6,1,2,10,140.0,1,0,0,0,5.0,0.0,0.6,0.0,100.0,0
2,3,4,2,30,39.0,1,0,0,0,12.0,0.08,0.58,1.0,100.0,1
2,7,2,2,10,30.0,0,1,0,0,1.0,0.0,0.0,0.0,100.0,1
1,5,7,2,3,90.0,1,0,0,0,9.0,0.44,0.0,5.0,100.0,0
1,7,2,2,30,52.0,1,1,1,0,15.0,0.0,0.0,0.0,100.0,1
2,6,3,2,20,11.0,0,1,1,0,6.0,0.0,0.17,2.0,100.0,4
1,5,8,2,10,37.0,0,1,0,0,5.0,0.0,0.2,1.0,100.0,1
1,5,8,2,5,26.0,0,0,0,1,5.0,0.2,0.0,0.0,100.0,4
2,5,3,2,15,7.0,1,0,1,0,13.0,1.15,0.0,0.0,100.0,4
1,4,3,2,20,10.0,0,1,1,0,13.0,0.0,0.23,2.0,100.0,4
1,7,3,2,20,2.0,0,1,1,0,13.0,0.77,0.0,1.0,26.666666666666668,4
2,5,2,2,10,45.0,0,1,0,0,10.0,0.3,0.0,0.0,100.0,1
2,5,2,2,20,23.0,0,1,0,0,5.0,0.4,0.0,0.0,100.0,4
1,6,1,2,10,64.0,1,0,0,0,4.0,0.25,0.0,4.0,100.0,1
2,4,4,2,30,84.0,1,1,1,0,12.0,0.08,0.08,1.0,100.0,0
1,5,2,2,20,30.0,0,1,1,0,12.0,0.33,0.0,0.0,100.0,1
1,3,2,2,20,34.0,0,1,1,0,9.0,0.11,0.0,0.0,100.0,1
2,7,1,2,5,110.0,1,0,0,0,6.0,0.5,0.33,0.0,100.0,0
1,2,2,2,30,46.0,0,1,0,0,10.0,0.0,0.1,0.0,100.0,1
1,4,2,2,10,23.0,0,1,1,0,6.0,0.0,0.17,2.0,100.0,4
2,6,3,2,30,18.0,1,1,1,1,5.0,0.8,0.0,3.0,100.0,4
2,4,2,2,10,12.0,0,1,0,0,11.0,0.0,0.45,1.0,100.0,4
2,4,5,2,20,9.0,1,0,1,1,14.0,0.07,0.07,0.0,100.0,4
1,3,2,2,10,23.0,0,1,1,0,4.0,0.0,0.0,0.0,100.0,4
2,6,2,2,10,48.0,0,1,1,0,4.0,0.25,0.0,0.0,100.0,1
1,3,2,2,10,12.0,0,1,0,0,9.0,0.11,0.22,4.0,100.0,4
2,2,2,2,20,67.0,1,1,1,0,10.0,0.4,0.1,2.0,100.0,1
2,8,7,1,0,5000.0,1,0,0,0,4.0,0.0,0.0,2.0,100.0,2
2,5,7,2,10,63.0,1,0,0,1,5.0,0.2,0.0,0.0,100.0,1
2,5,2,2,10,45.5,0,1,0,0,13.0,1.15,0.0,0.0,100.0,1
2,6,1,2,20,66.0,1,1,1,1,14.0,0.43,0.0,0.0,100.0,1
1,2,1,2,20,48.0,1,1,1,0,3.0,0.33,0.0,2.0,100.0,1
2,3,1,2,20,40.0,1,1,1,0,7.0,0.0,0.0,1.0,100.0,1
1,6,2,2,10,60.0,0,1,1,0,3.0,0.33,0.0,0.0,10.0,2
2,6,1,2,20,130.0,1,0,0,0,10.0,0.1,0.0,1.0,100.0,0
1,5,3,2,20,26.0,1,1,1,1,13.0,0.15,0.69,1.0,100.0,4
2,3,2,2,20,42.0,0,1,1,0,7.0,0.0,0.0,0.0,100.0,1
1,5,1,2,15,130.0,1,1,1,0,21.0,0.05,0.0,2.0,100.0,0
2,3,2,2,10,28.0,0,1,1,0,3.0,0.0,0.0,0.0,100.0,4
2,7,7,2,10,740.0,1,0,0,0,3.0,0.0,0.33,0.0,100.0,2
2,5,3,2,20,7.0,0,1,1,0,11.0,0.0,0.18,1.0,100.0,4
1,4,7,2,10,520.0,1,0,0,0,25.0,0.24,0.0,0.0,75.83333333333333,2
1,5,8,2,10,27.0,0,1,0,0,5.0,0.6,0.0,1.0,2.5,2
1,6,2,2,10,26.0,0,1,0,0,4.0,0.25,0.0,2.0,100.0,4
2,3,4,2,20,74.0,1,0,0,0,12.0,0.17,0.0,0.0,100.0,0
2,6,3,2,10,21.0,1,0,1,0,11.0,0.18,0.0,4.0,100.0,4
2,3,2,2,10,25.0,0,1,0,0,15.0,0.0,0.0,3.0,100.0,4
1,7,2,2,10,23.0,0,1,0,0,5.0,0.0,0.2,0.0,100.0,4
1,6,2,2,10,44.0,0,1,1,0,12.0,0.25,0.0,0.0,100.0,1
1,6,3,2,20,40.0,1,1,1,0,12.0,0.0,0.08,1.0,100.0,1
2,4,2,2,10,20.5,0,1,0,0,5.0,0.2,0.2,2.0,100.0,4
2,5,8,2,5,21.0,0,0,0,1,14.0,0.14,0.0,0.0,100.0,4
2,5,2,2,25,12.0,1,1,1,0,11.0,0.09,0.0,2.0,100.0,4
2,7,1,2,20,46.0,1,1,1,0,9.0,0.0,0.33,0.0,100.0,1
2,6,2,2,10,27.0,0,1,0,0,3.0,0.33,0.0,2.0,100.0,4
2,4,3,1,0,46.0,1,0,1,0,8.0,0.25,0.12,0.0,100.0,1
2,7,2,2,10,34.0,0,1,0,0,2.0,0.0,0.0,0.0,100.0,1
1,6,2,2,31,29.0,1,1,1,0,3.0,0.0,0.0,0.0,100.0,4
1,5,2,2,10,35.0,0,1,0,0,3.0,0.33,0.0,1.0,100.0,1
2,7,2,2,10,44.0,0,1,0,0,7.0,0.0,0.0,0.0,100.0,1
2,5,7,2,5,800.0,1,0,0,0,11.0,0.0,0.18,0.0,100.0,2
1,2,1,2,30,69.0,1,1,1,0,2.0,0.0,0.0,0.0,100.0,1
2,6,3,2,20,6.0,0,1,1,0,19.0,0.26,0.0,0.0,100.0,4
2,6,2,2,35,52.0,1,1,0,0,4.0,0.0,0.0,0.0,100.0,1
2,2,3,2,20,10.0,0,1,1,0,10.0,0.0,0.0,0.0,100.0,4
2,4,2,2,10,27.0,0,1,1,0,4.0,0.25,0.0,0.0,100.0,4
2,4,2,2,30,14.0,0,1,0,0,10.0,0.4,0.0,1.0,100.0,4
1,2,8,2,15,140.0,1,1,0,0,23.0,0.43,0.26,0.0,1.6666666666666667,2
2,5,7,2,10,320.0,1,0,0,0,12.0,0.0,0.17,3.0,100.0,3
2,5,1,2,10,27.0,1,0,0,0,4.0,1.0,0.0,0.0,83.33333333333334,1
1,7,2,2,10,46.0,0,1,0,0,2.0,0.0,0.0,0.0,100.0,1
2,8,2,2,30,22.0,0,1,0,0,1.0,0.0,0.0,0.0,100.0,4
1,5,1,2,20,16.0,1,0,0,1,12.0,0.58,0.0,1.0,23.75,0
2,6,2,2,20,31.0,0,1,0,0,7.0,0.14,0.0,1.0,100.0,1
2,6,3,2,20,23.0,1,1,1,0,5.0,0.2,0.0,0.0,100.0,4
2,4,2,2,20,16.0,0,0,1,0,2.0,0.5,0.0,0.0,100.0,4
1,3,2,2,10,16.0,0,1,0,0,3.0,0.0,0.0,1.0,100.0,4
1,4,2,2,10,17.0,0,1,0,0,13.0,0.08,0.0,1.0,100.0,4
2,6,7,2,10,240.0,1,0,1,0,6.0,0.0,0.0,0.0,100.0,3
